gender,number_of_dependents,education_level,employment_type,monthly_income,loan_amount_requested,loan_tenure_months,area_type,loan_type,loan_status,data_source,credit_score,total_assets_value,liquid_assets_value,savings_balance,application_id,age,marital_status,occupation,income_type,state,loan_purpose,existing_emi,is_synthetic_age,is_synthetic_gender,is_synthetic_marital_status,is_synthetic_occupation,is_synthetic_employment_type,is_synthetic_income_type,is_synthetic_area_type,is_synthetic_credit_score,is_synthetic_existing_emi,is_synthetic_savings_balance,is_synthetic_total_assets_value,is_synthetic_liquid_assets_value,is_synthetic_state,is_synthetic_loan_purpose,loan_to_income_ratio,debt_to_income_ratio
Male,1.0,Undergraduate,Contract,5500.0,170000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,691.6545093275778,97895.958351645,42643.53313305679,27543.49677838765,236,25.0,Married,Government Services,Salary,Assam,Home Renovation,417.9320524737021,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.5757575757575757,0.07598764590430947
Female,1.0,Undergraduate,Full-Time,83333.33333333333,2100000.0,72.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,715.0,6500000.0,3300000.0,1100000.0,4439,26.0,Single,Business & Management,Salary,Jharkhand,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.1,0.0
Female,4.0,Undergraduate,Self-Employed,316666.6666666667,7800000.0,240.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,891.0,29200000.0,17600000.0,3300000.0,1934,35.0,Married,Healthcare,Business Income,Dadra and Nagar Haveli and Daman and Diu,Working Capital,33624.66159213988,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0526315789473686,0.1061831418699154
Male,2.0,Undergraduate,Full-Time,400000.0,18900000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,866.0,36000000.0,19800000.0,5900000.0,2313,26.0,Married,Business & Management,Salary,Kerala,Home Renovation,22376.570437704126,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.9375,0.05594142609426032
Female,3.0,Higher Secondary,Full-Time,783333.3333333334,35000000.0,192.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,548.0,63500000.0,40900000.0,4800000.0,769,37.0,Single,Construction,Salary,Andaman and Nicobar Islands,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.723404255319149,0.0
Female,4.0,Undergraduate,Full-Time,350000.0,14600000.0,72.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,324.0,26900000.0,14700000.0,3000000.0,2573,29.0,Single,Finance & Accounting,Salary,Nagaland,Home Renovation,10638.78792800111,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.4761904761904763,0.030396536937146026
Male,0.0,Higher Secondary,Full-Time,2550.0,128000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,658.9130327347156,48221.36104560914,9809.94784734177,16208.8666241249,536,41.0,Divorced,Transportation & Logistics,Salary,Arunachal Pradesh,Home Purchase,144.525037982843,True,False,True,True,True,True,False,True,True,True,True,True,True,True,4.183006535947713,0.05667648548346784
Male,0.0,Higher Secondary,Full-Time,2894.0,128000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,693.7966181871876,86428.54293542389,31523.889360901132,4526.3208451008695,602,52.0,Married,Construction,Salary,Chandigarh,Home Renovation,294.0708728100046,True,False,True,True,True,True,False,True,True,True,True,True,True,True,3.6857866850956,0.10161398507602093
Male,5.0,Higher Secondary,Self-Employed,16666.666666666668,300000.0,96.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,412.0,600000.0,600000.0,100000.0,2481,30.0,In a relationship,Agriculture,Self-Employment Income,Dadra and Nagar Haveli and Daman and Diu,Business Expansion,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,1.5,0.0
Male,1.0,Undergraduate,Full-Time,616666.6666666666,19200000.0,240.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,415.0,43200000.0,36200000.0,7000000.0,3165,26.0,Single,Business & Management,Salary,Lakshadweep,Home Purchase,30412.357919593487,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.5945945945945947,0.04931733716690836
Male,3.0,Undergraduate,Self-Employed,750000.0,32900000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,657.0,51700000.0,41200000.0,12000000.0,2237,38.0,Single,Business & Management,Business Income,Himachal Pradesh,Home Purchase,76483.81788987128,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.6555555555555554,0.1019784238531617
Female,1.0,Higher Secondary,Full-Time,350000.0,10700000.0,72.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,466.0,33100000.0,18700000.0,4700000.0,4009,41.0,Married,Sales & Marketing,Salary,Chandigarh,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.5476190476190474,0.0
Female,4.0,Higher Secondary,Contract,366666.6666666667,9800000.0,216.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,732.0,24300000.0,19500000.0,4400000.0,3904,34.0,Married,Business & Management,Salary,Haryana,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.227272727272727,0.0
Male,2.0,Undergraduate,Full-Time,4865.0,208000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,695.5060369137475,39570.00457144208,9345.241310770285,11674.627794604241,503,40.0,Married,Sales & Marketing,Salary,Chandigarh,Home Purchase,508.19417303689613,True,False,True,True,True,True,False,True,True,True,True,True,True,True,3.5628639945186706,0.10445923392330855
Male,4.0,Undergraduate,Full-Time,400000.0,10800000.0,144.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,833.0,30500000.0,23500000.0,7100000.0,4579,42.0,Married,Healthcare,Salary,Andaman and Nicobar Islands,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.25,0.0
Female,4.0,Undergraduate,Self-Employed,516666.6666666667,16200000.0,240.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,734.0,31800000.0,19000000.0,4400000.0,2545,41.0,Married,Other,Business Income,Tamil Nadu,Home Purchase,60834.49127836544,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.6129032258064515,0.11774417666780408
Male,3.0,Higher Secondary,Self-Employed,375000.0,11400000.0,96.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,391.0,29700000.0,14400000.0,4500000.0,1052,45.0,Married,Sales & Marketing,Business Income,Telangana,Home Renovation,25795.92248684489,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.533333333333333,0.06878912663158637
Female,1.0,Undergraduate,Full-Time,433333.3333333333,11200000.0,72.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,698.0,43200000.0,21500000.0,2700000.0,1492,33.0,Single,Engineering & Technology,Salary,Punjab,Working Capital,48022.16459589994,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.1538461538461537,0.11082037983669218
Male,0.0,Undergraduate,Full-Time,1916.0,67000.0,360.0,Rural,Home Loan,0,ds1_loan_prediction,706.3710476109734,8653.547810560294,2650.2828855505195,10846.016549042124,182,22.0,Single,Government Services,Salary,Nagaland,Home Purchase,132.88438073286696,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.9140570633263745,0.06935510476663202
Male,3.0,Undergraduate,Full-Time,816666.6666666666,21000000.0,144.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,342.0,75900000.0,33900000.0,7000000.0,4246,36.0,Married,Finance & Accounting,Salary,West Bengal,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.142857142857143,0.0
Male,5.0,Higher Secondary,Self-Employed,433333.3333333333,11800000.0,216.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,711.0,39400000.0,20000000.0,4500000.0,4074,26.0,Married,Other,Business Income,Chhattisgarh,Working Capital,21896.816951873196,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.269230769230769,0.0505311160427843
Male,1.0,Undergraduate,Full-Time,683333.3333333334,17500000.0,48.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,609.0,41900000.0,31800000.0,7700000.0,4722,37.0,Single,Healthcare,Salary,Ladakh,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.1341463414634148,0.0
Male,3.0,Undergraduate,Self-Employed,183333.33333333334,4400000.0,24.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,861.0,10700000.0,6800000.0,2300000.0,4632,50.0,Married,Engineering & Technology,Freelance Income,Assam,Working Capital,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0,0.0
Male,1.0,Undergraduate,Self-Employed,691666.6666666666,17700000.0,120.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,673.0,61900000.0,32900000.0,4200000.0,2587,46.0,Separated,Government Services,Business Income,Odisha,Working Capital,32420.992718568454,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.1325301204819276,0.04687372441238813
Male,1.0,Higher Secondary,Self-Employed,791666.6666666666,28700000.0,192.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,526.0,67900000.0,38400000.0,6600000.0,2984,24.0,Single,Construction,Business Income,Karnataka,Home Renovation,31792.21766938542,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.0210526315789474,0.04015859074027632
Male,1.0,Undergraduate,Full-Time,100000.0,2800000.0,144.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,431.0,5100000.0,3800000.0,900000.0,2230,30.0,In a relationship,Business & Management,Salary,Rajasthan,Business Expansion,5529.616413195277,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.3333333333333335,0.05529616413195278
Female,1.0,Undergraduate,Full-Time,3812.0,112000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,720.122209029164,45535.371100179276,16455.34996870353,7637.926096256425,239,35.0,Single,Retail & Customer Service,Salary,Tripura,Home Renovation,170.1784318544104,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.448408534452606,0.044642820528439243
Male,5.0,Higher Secondary,Temporary,566666.6666666666,18000000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,690.0,63900000.0,34300000.0,9300000.0,4102,31.0,Single,Other,Salary,Assam,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.6470588235294117,0.0
Male,2.0,Undergraduate,Full-Time,3100.0,113000.0,360.0,Urban,Home Loan,1,ds1_loan_prediction,768.8162791626902,21975.130232144762,9279.759274468053,1446.9064268430332,395,47.0,Married,Other,Salary,Lakshadweep,Home Renovation,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,3.0376344086021505,0.0
Male,3.0,Undergraduate,Self-Employed,750000.0,30400000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,638.0,63900000.0,36100000.0,9200000.0,802,32.0,Married,Business & Management,Business Income,Meghalaya,Home Renovation,44141.91426172025,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.3777777777777778,0.05885588568229367
Male,0.0,Higher Secondary,Contract,583333.3333333334,18300000.0,72.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,541.0,41800000.0,29100000.0,8300000.0,2167,35.0,Married,Other,Salary,Mizoram,Home Purchase,50036.50518456286,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.6142857142857143,0.08577686603067919
Male,4.0,Undergraduate,Full-Time,458333.3333333333,21700000.0,168.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,867.0,32000000.0,18300000.0,3100000.0,2951,32.0,Single,Engineering & Technology,Salary,Gujarat,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.9454545454545453,0.0
Male,0.0,Undergraduate,Full-Time,575000.0,20700000.0,192.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,857.0,54200000.0,23400000.0,8800000.0,4153,21.0,Married,Healthcare,Salary,Bihar,Home Renovation,72734.38299059741,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0,0.12649457911408246
Female,3.0,Undergraduate,Self-Employed,508333.3333333333,18100000.0,168.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,538.0,39700000.0,23700000.0,7500000.0,2714,30.0,Single,Other,Freelance Income,Gujarat,Home Purchase,12756.032693819647,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.9672131147540983,0.02509383480751406
Male,1.0,Higher Secondary,Self-Employed,291666.6666666667,10500000.0,240.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,454.0,22000000.0,9700000.0,2100000.0,3299,37.0,Married,Business & Management,Business Income,West Bengal,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.0,0.0
Female,1.0,Higher Secondary,Full-Time,383333.3333333333,15200000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,593.0,33200000.0,15600000.0,3900000.0,2568,35.0,In a relationship,Business & Management,Salary,Kerala,Home Renovation,18538.214585644157,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.3043478260869565,0.04836055978863693
Male,0.0,Undergraduate,Self-Employed,16666.666666666668,700000.0,120.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,587.0,600000.0,600000.0,100000.0,2565,31.0,Married,Sales & Marketing,Self-Employment Income,Uttar Pradesh,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.5,0.0
Male,5.0,Higher Secondary,Full-Time,433333.3333333333,12200000.0,240.0,Rural,Business Loan,0,ds2_loan_approval_kaggle,513.0,37600000.0,22200000.0,5400000.0,885,50.0,Married,Other,Salary,Himachal Pradesh,Business Expansion,28595.14369122059,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.3461538461538463,0.06598879313358598
Male,0.0,Undergraduate,Self-Employed,341666.6666666667,11100000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,785.0,25400000.0,13300000.0,4800000.0,3364,36.0,Married,Government Services,Business Income,Delhi,Home Renovation,44332.01604841564,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.707317073170732,0.1297522420929238
Male,3.0,Undergraduate,Full-Time,208333.33333333334,9300000.0,48.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,810.0,19100000.0,13100000.0,3700000.0,2838,40.0,Married,Engineering & Technology,Salary,Nagaland,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.72,0.0
Male,4.0,Higher Secondary,Full-Time,191666.66666666666,5500000.0,72.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,343.0,12000000.0,8000000.0,3200000.0,4362,48.0,Separated,Business & Management,Salary,Ladakh,Business Expansion,3501.840365744934,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.391304347826087,0.01827047147345183
Male,4.0,Higher Secondary,Full-Time,375000.0,17300000.0,216.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,830.0,18900000.0,14500000.0,2500000.0,3265,36.0,In a relationship,Business & Management,Salary,Maharashtra,Home Purchase,47260.9239315944,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.8444444444444446,0.12602913048425174
Female,0.0,Undergraduate,Self-Employed,358333.3333333333,14300000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,601.0,27100000.0,22400000.0,5700000.0,1117,27.0,Married,Business & Management,Business Income,Puducherry,Home Purchase,18488.800581579115,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.3255813953488373,0.05159665278580219
Male,0.0,Undergraduate,Self-Employed,733333.3333333334,23600000.0,96.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,712.0,42100000.0,30400000.0,11100000.0,2145,35.0,Single,Government Services,Self-Employment Income,West Bengal,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.6818181818181817,0.0
Male,0.0,Undergraduate,Part-Time,19730.0,570000.0,360.0,Rural,Home Loan,0,ds1_loan_prediction,720.4331554357036,260676.39289477793,77014.67563083526,11942.865359299409,370,34.0,Married,Sales & Marketing,Salary,Chhattisgarh,Home Purchase,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.40750126710593,0.0
Male,0.0,Higher Secondary,Self-Employed,216666.66666666666,8200000.0,96.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,630.0,20400000.0,9500000.0,2000000.0,3489,32.0,In a relationship,Construction,Business Income,Assam,Home Renovation,21192.849933960904,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.1538461538461537,0.09781315354135803
Female,3.0,Undergraduate,Self-Employed,366666.6666666667,15800000.0,216.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,779.0,31100000.0,18500000.0,3600000.0,1587,45.0,Married,Engineering & Technology,Self-Employment Income,Bihar,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.590909090909091,0.0
Male,2.0,Undergraduate,Full-Time,700000.0,33200000.0,168.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,474.0,71500000.0,36900000.0,11500000.0,924,37.0,Single,Business & Management,Salary,Bihar,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.9523809523809526,0.0
Female,5.0,Higher Secondary,Full-Time,808333.3333333334,37000000.0,168.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,459.0,75000000.0,28400000.0,5600000.0,1520,42.0,Divorced,Business & Management,Salary,Chhattisgarh,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.814432989690722,0.0
Female,1.0,Higher Secondary,Self-Employed,116666.66666666667,3300000.0,216.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,321.0,6100000.0,3700000.0,700000.0,3232,51.0,Married,Other,Business Income,Andhra Pradesh,Working Capital,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.357142857142857,0.0
Female,2.0,Higher Secondary,Self-Employed,708333.3333333334,30900000.0,168.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,511.0,55100000.0,27400000.0,5500000.0,2464,37.0,Single,Other,Freelance Income,West Bengal,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.635294117647059,0.0
Male,0.0,Undergraduate,Temporary,641666.6666666666,24800000.0,120.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,642.0,59400000.0,31900000.0,4500000.0,3024,21.0,Married,Finance & Accounting,Salary,Nagaland,Home Purchase,54044.128508064845,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.220779220779221,0.08422461585672444
Female,0.0,Higher Secondary,Full-Time,1963.0,53000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,669.9258785653428,6079.141353868942,1775.0523761552654,3360.8095586430463,404,53.0,Divorced,Transportation & Logistics,Salary,Tamil Nadu,Home Renovation,97.72069736646094,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.249957547970793,0.049781302784748314
Male,3.0,Higher Secondary,Full-Time,483333.3333333333,20600000.0,240.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,434.0,40700000.0,29600000.0,7000000.0,4675,32.0,Single,Sales & Marketing,Salary,Arunachal Pradesh,Home Renovation,32098.78661325344,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5517241379310347,0.06641128264811057
Male,4.0,Higher Secondary,Full-Time,458333.3333333333,12300000.0,72.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,742.0,39700000.0,24100000.0,4300000.0,1577,45.0,Widowed,Sales & Marketing,Salary,Nagaland,Working Capital,102715.27700708619,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.2363636363636363,0.22410605892455168
Male,3.0,Undergraduate,Full-Time,81000.0,360000.0,360.0,Rural,Home Loan,0,ds1_loan_prediction,565.3492618796106,1456108.0142959845,538909.1276283484,108562.44021194686,410,38.0,Married,Business & Management,Salary,Arunachal Pradesh,Home Purchase,2975.978156436045,True,False,True,True,True,True,False,True,True,True,True,True,True,True,0.37037037037037035,0.03674047106711167
Female,5.0,Higher Secondary,Self-Employed,91666.66666666667,2800000.0,120.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,647.0,10400000.0,5700000.0,1400000.0,1203,49.0,Married,Construction,Self-Employment Income,Meghalaya,Home Purchase,4725.967433872334,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5454545454545454,0.05155600836951637
Female,5.0,Higher Secondary,Full-Time,183333.33333333334,7200000.0,120.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,532.0,12100000.0,9100000.0,1600000.0,2110,41.0,Married,Manufacturing,Salary,Jammu and Kashmir,Home Purchase,4269.6773901073475,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.272727272727273,0.023289149400585532
Female,4.0,Higher Secondary,Part-Time,158333.33333333334,5600000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,832.0,15500000.0,9500000.0,2400000.0,3675,43.0,Single,Sales & Marketing,Salary,Manipur,Home Purchase,2723.276210811531,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.9473684210526314,0.01719963922617809
Male,0.0,Higher Secondary,Self-Employed,275000.0,10800000.0,144.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,797.0,17600000.0,11000000.0,3300000.0,730,36.0,Single,Other,Business Income,Tripura,Home Renovation,32755.318178101432,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.272727272727273,0.11911024792036884
Female,0.0,Higher Secondary,Part-Time,1928.0,100000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,742.3607547798723,7368.602214021622,3409.9675331409285,3746.4732468860248,51,27.0,Married,Retail & Customer Service,Salary,Arunachal Pradesh,Home Purchase,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,4.322268326417704,0.0
Male,4.0,Undergraduate,Self-Employed,583333.3333333334,27100000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,881.0,44400000.0,26700000.0,9500000.0,3987,36.0,Single,Business & Management,Business Income,Jammu and Kashmir,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8714285714285714,0.0
Male,2.0,Undergraduate,Self-Employed,358333.3333333333,12200000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,719.0,27400000.0,19700000.0,5700000.0,1351,22.0,Married,Other,Self-Employment Income,Lakshadweep,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.8372093023255816,0.0
Male,1.0,Undergraduate,Self-Employed,358333.3333333333,10100000.0,24.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,797.0,29900000.0,21000000.0,4700000.0,2316,58.0,Married,Other,Business Income,Assam,Business Expansion,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3488372093023258,0.0
Male,1.0,Undergraduate,Self-Employed,683333.3333333334,19100000.0,96.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,619.0,67500000.0,38100000.0,6600000.0,1782,42.0,Married,Other,Business Income,West Bengal,Business Expansion,49859.53901727399,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3292682926829267,0.07296517904966926
Male,4.0,Undergraduate,Full-Time,583333.3333333334,18900000.0,72.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,475.0,27300000.0,19900000.0,5200000.0,1470,32.0,Single,Healthcare,Salary,Himachal Pradesh,Home Renovation,42836.78735197789,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.7,0.07343449260339066
Male,3.0,Undergraduate,Full-Time,25000.0,700000.0,240.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,735.0,2400000.0,1300000.0,400000.0,2307,21.0,Married,Retail & Customer Service,Salary,Bihar,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.3333333333333335,0.0
Male,4.0,Higher Secondary,Full-Time,33333.333333333336,1000000.0,120.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,447.0,1500000.0,1200000.0,300000.0,2032,39.0,Married,Other,Salary,Gujarat,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.5,0.0
Female,3.0,Higher Secondary,Self-Employed,391666.6666666667,12800000.0,192.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,740.0,28600000.0,17800000.0,6100000.0,1554,46.0,Divorced,Manufacturing,Self-Employment Income,Uttarakhand,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.723404255319149,0.0
Male,2.0,Higher Secondary,Full-Time,433333.3333333333,14800000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,659.0,38900000.0,22200000.0,4100000.0,2115,41.0,Married,Construction,Salary,Bihar,Home Purchase,64333.910322191994,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.8461538461538463,0.14846286997428923
Male,2.0,Higher Secondary,Full-Time,741666.6666666666,23100000.0,48.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,519.0,53200000.0,29900000.0,4700000.0,4194,26.0,Single,Other,Salary,Haryana,Home Purchase,92789.0096934965,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.595505617977528,0.12510877711482674
Male,2.0,Higher Secondary,Self-Employed,683333.3333333334,19600000.0,192.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,636.0,53300000.0,39500000.0,10700000.0,4159,43.0,Married,Sales & Marketing,Business Income,Kerala,Business Expansion,74210.59956210901,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3902439024390243,0.1086008774079644
Male,3.0,Higher Secondary,Self-Employed,400000.0,14200000.0,144.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,369.0,20400000.0,17000000.0,3000000.0,3226,21.0,Single,Sales & Marketing,Self-Employment Income,Bihar,Home Renovation,24777.40545157444,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.9583333333333335,0.061943513628936096
Male,0.0,Higher Secondary,Self-Employed,225000.0,10100000.0,240.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,693.0,9200000.0,7300000.0,1400000.0,682,39.0,In a relationship,Other,Self-Employment Income,Gujarat,Home Renovation,37096.07473048495,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.740740740740741,0.16487144324659977
Male,1.0,Higher Secondary,Self-Employed,266666.6666666667,8100000.0,120.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,670.0,24000000.0,11100000.0,1900000.0,4807,46.0,Single,Sales & Marketing,Self-Employment Income,Assam,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.53125,0.0
Male,0.0,Undergraduate,Full-Time,416666.6666666667,14400000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,761.0,24300000.0,17100000.0,4500000.0,1399,49.0,Married,Other,Salary,Uttarakhand,Home Purchase,41118.78280773405,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.88,0.09868507873856172
Male,3.0,Higher Secondary,Full-Time,341666.6666666667,12200000.0,24.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,457.0,20200000.0,19000000.0,4900000.0,2076,35.0,In a relationship,Other,Salary,Arunachal Pradesh,Home Purchase,11909.357137835883,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.975609756097561,0.034856655037568435
Male,0.0,Undergraduate,Temporary,3166.0,104000.0,360.0,Urban,Home Loan,0,ds1_loan_prediction,467.0880308021228,3781.1061756503964,990.9095976314377,15483.373698751275,570,29.0,Married,Other,Salary,Lakshadweep,Home Purchase,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.7374184038745,0.0
Male,0.0,Undergraduate,Self-Employed,5166.0,128000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,699.2189253579955,20085.800128685074,5847.923908231455,31000.382349822743,265,39.0,In a relationship,Other,Business Income,Bihar,Home Renovation,303.5471889802189,True,False,True,True,False,True,False,True,True,True,True,True,True,True,2.0647825525874306,0.05875865059624833
