age,gender,marital_status,number_of_dependents,education_level,employment_type,occupation,income_type,state,area_type,monthly_income,loan_type,loan_amount_requested,loan_tenure_months,loan_purpose,credit_score,existing_emi,savings_balance,total_assets_value,liquid_assets_value,loan_to_income_ratio,debt_to_income_ratio,loan_status
22.0,1,2,0.0,1,1,3,2,9,1,3775.0,1,110000.0,360.0,1,686.0504714419361,0.0,12306.603723847087,14652.901727220027,5537.740907811609,2.428256070640177,0.0,1
28.0,1,4,4.0,1,3,5,0,30,0,741666.6666666666,1,23400000.0,216.0,1,781.0,9471.140367853932,5800000.0,50300000.0,30700000.0,2.6292134831460676,0.0127700769004772,1
28.0,1,4,0.0,1,0,4,2,13,0,616666.6666666666,1,24100000.0,192.0,1,779.0,77377.82576165386,4900000.0,37500000.0,33800000.0,3.256756756756757,0.1254775552891684,1
34.0,0,2,4.0,1,3,5,3,24,0,750000.0,1,30400000.0,240.0,2,532.0,136581.65660635533,13100000.0,72000000.0,43600000.0,3.3777777777777778,0.1821088754751404,0
45.0,0,2,5.0,0,1,1,2,16,1,341666.6666666667,1,12300000.0,72.0,2,582.0,0.0,3500000.0,34600000.0,17600000.0,3.0,0.0,1
23.0,1,4,3.0,1,3,7,3,29,2,600000.0,1,20400000.0,120.0,1,558.0,56640.819524115715,10600000.0,51000000.0,37800000.0,2.8333333333333335,0.0944013658735262,1
38.0,1,2,4.0,0,1,11,2,21,2,600000.0,1,27400000.0,96.0,2,735.0,60284.226868106045,9500000.0,57200000.0,28900000.0,3.8055555555555554,0.1004737114468434,1
28.0,0,2,2.0,0,3,1,3,4,2,525000.0,1,18100000.0,72.0,2,671.0,58669.44985007731,5400000.0,34700000.0,18600000.0,2.873015873015873,0.1117513330477663,1
44.0,0,2,0.0,1,1,14,2,17,0,4583.0,1,112000.0,360.0,2,722.475373277594,334.4355579454798,8573.91087362871,26000.90027849529,8830.66274696806,2.0365117463088223,0.0729730652292122,0
30.0,1,4,0.0,1,1,7,2,16,2,150000.0,1,5800000.0,216.0,2,348.0,6982.30502312442,1000000.0,11300000.0,7700000.0,3.2222222222222223,0.0465487001541628,0
46.0,1,4,5.0,0,3,1,0,21,1,683333.3333333334,1,27100000.0,48.0,2,643.0,61450.71026673427,4100000.0,48500000.0,25400000.0,3.3048780487804876,0.0899278686830257,1
21.0,1,2,4.0,1,3,5,3,33,1,508333.3333333333,1,15300000.0,168.0,1,573.0,75895.53301966749,8400000.0,32700000.0,21700000.0,2.5081967213114753,0.1493026879075426,1
40.0,1,2,0.0,1,2,12,2,19,0,3075.0,1,139000.0,360.0,2,729.7792161429041,509.9133393031543,8000.879433818459,12721.480903316122,4717.356411219788,3.7669376693766936,0.1658254761961477,1
41.0,1,2,3.0,1,1,4,2,9,2,508333.3333333333,0,13500000.0,24.0,0,717.0,46896.649638435854,3400000.0,39400000.0,19500000.0,2.2131147540983607,0.092255704206759,1
38.0,1,2,4.0,0,1,11,2,15,1,741666.6666666666,0,21100000.0,72.0,3,631.0,143935.7855498207,6200000.0,36400000.0,32000000.0,2.3707865168539324,0.1940707220896458,1
29.0,1,1,2.0,1,1,12,2,7,1,4009.0,1,116000.0,360.0,1,748.034002744836,586.4802680182147,8879.590492441106,40661.77427989733,12079.26770522928,2.41124137357612,0.1462909124515377,1
42.0,1,2,1.0,0,3,1,0,19,1,250000.0,0,6000000.0,192.0,3,518.0,10705.281227557318,3900000.0,21000000.0,15500000.0,2.0,0.0428211249102292,0
36.0,1,2,2.0,1,2,7,2,1,0,50000.0,0,1300000.0,144.0,3,475.0,0.0,600000.0,4100000.0,2900000.0,2.1666666666666665,0.0,0
41.0,0,2,4.0,1,1,5,2,33,1,691666.6666666666,1,24900000.0,192.0,1,506.0,32639.485921931693,7000000.0,54700000.0,33700000.0,3.0,0.0471896182003831,0
21.0,0,2,5.0,1,3,7,0,28,0,41666.666666666664,1,1400000.0,48.0,2,471.0,3533.1560896963165,300000.0,2200000.0,1600000.0,2.8,0.0847957461527116,0
21.0,0,4,0.0,1,1,12,2,26,2,3410.0,1,88000.0,360.0,2,787.399674483129,187.6650310978725,6060.527190865492,8757.176331256427,3172.9455521300147,2.150537634408602,0.0550337334597866,1
36.0,1,4,3.0,0,1,10,2,22,2,475000.0,1,15400000.0,192.0,1,424.0,0.0,5600000.0,29700000.0,22000000.0,2.701754385964912,0.0,0
35.0,1,4,3.0,0,3,1,0,27,1,583333.3333333334,1,26100000.0,216.0,2,689.0,59518.80845910443,5900000.0,49300000.0,26400000.0,3.7285714285714286,0.1020322430727504,1
35.0,1,1,3.0,0,1,11,2,2,0,341666.6666666667,1,12200000.0,24.0,1,457.0,11909.357137835885,4900000.0,20200000.0,19000000.0,2.975609756097561,0.0348566550375684,0
39.0,1,2,4.0,1,0,5,2,3,0,50000.0,0,1400000.0,48.0,3,507.0,7934.7156330256,400000.0,2600000.0,2100000.0,2.3333333333333335,0.158694312660512,0
47.0,1,4,3.0,1,3,5,0,35,2,300000.0,1,10700000.0,192.0,1,312.0,20594.22017279174,5200000.0,22200000.0,18300000.0,2.9722222222222223,0.0686474005759724,0
49.0,1,4,2.0,1,1,9,2,4,1,533333.3333333334,1,16500000.0,96.0,1,544.0,33722.09770554543,5400000.0,39000000.0,20600000.0,2.578125,0.0632289331978976,0
39.0,1,4,0.0,1,1,6,2,16,2,3167.0,1,74000.0,360.0,2,798.4731401795459,0.0,8743.675743170033,10148.71400838914,4556.47072310065,1.9471634564782656,0.0,0
36.0,1,4,2.0,1,1,1,2,32,1,800000.0,1,35000000.0,24.0,1,888.0,37263.407740638075,5800000.0,62800000.0,43700000.0,3.6458333333333335,0.0465792596757975,1
21.0,0,2,0.0,1,3,6,0,35,2,575000.0,1,18600000.0,120.0,2,330.0,0.0,4500000.0,49900000.0,20900000.0,2.6956521739130435,0.0,0
23.0,1,2,1.0,1,1,6,2,25,1,433333.3333333333,1,15000000.0,144.0,2,794.0,0.0,5100000.0,32000000.0,21600000.0,2.8846153846153846,0.0,1
29.0,1,2,0.0,1,1,12,2,28,1,9083.0,1,228000.0,360.0,2,810.2961593503969,1945.320373066446,21601.76987151585,25629.83945652795,8032.438678894212,2.0918198832984696,0.214171570303473,1
33.0,1,2,1.0,0,3,2,0,15,1,358333.3333333333,1,14100000.0,144.0,2,525.0,0.0,5500000.0,22800000.0,19600000.0,3.2790697674418605,0.0,0
26.0,0,4,2.0,0,1,1,2,26,2,141666.66666666666,1,5300000.0,240.0,1,761.0,7943.77240173926,1200000.0,7900000.0,4900000.0,3.1176470588235294,0.0560736875416889,1
27.0,1,2,5.0,0,3,2,0,22,2,183333.33333333337,1,6700000.0,72.0,2,382.0,11555.56246152501,1100000.0,15400000.0,9700000.0,3.0454545454545454,0.0630303406992273,0
21.0,1,2,0.0,1,2,11,2,22,2,1809.0,1,90000.0,360.0,2,734.4036267417794,121.25345607508194,3190.292984869029,9808.78084824148,4519.858960834997,4.1459369817578775,0.0670278916943515,1
28.0,1,1,1.0,1,4,5,2,20,1,816666.6666666666,1,26900000.0,216.0,1,792.0,32294.88568806918,11900000.0,67100000.0,37100000.0,2.7448979591836733,0.0395447579853908,1
25.0,1,4,0.0,0,3,11,3,12,2,191666.66666666663,1,6000000.0,192.0,1,756.0,19094.93846237527,1200000.0,13700000.0,8700000.0,2.608695652173913,0.0996257658906535,1
42.0,0,0,2.0,0,3,11,1,9,0,500000.0,1,19900000.0,96.0,2,486.0,53563.685927475584,6600000.0,46900000.0,26700000.0,3.316666666666667,0.1071273718549511,0
21.0,1,4,3.0,1,1,5,2,30,0,525000.0,1,17000000.0,192.0,1,388.0,113066.34630861726,3200000.0,33100000.0,19300000.0,2.6984126984126986,0.2153644691592709,0
45.0,1,5,2.0,0,1,13,2,35,0,166666.66666666666,0,4300000.0,192.0,3,497.0,19326.09470063608,2800000.0,13800000.0,8500000.0,2.15,0.1159565682038164,0
21.0,0,1,5.0,0,3,13,0,18,1,50000.0,0,1200000.0,96.0,3,343.0,12528.41873191072,600000.0,3000000.0,2200000.0,2.0,0.2505683746382144,0
39.0,1,2,2.0,1,1,3,2,1,1,6250.0,1,188000.0,180.0,1,757.860325019858,1288.792566912586,26026.0835009038,152401.07296589867,66692.68139259418,2.506666666666667,0.2062068107060137,1
21.0,1,2,3.0,1,3,4,0,28,2,341666.6666666667,1,10600000.0,168.0,1,475.0,0.0,4500000.0,28100000.0,18400000.0,2.5853658536585367,0.0,0
27.0,1,2,2.0,0,1,16,2,1,0,3987.0,1,157000.0,360.0,1,717.2763217101141,557.7783538570097,4113.138113568354,104888.29573155168,24466.651643608755,3.2814982024914303,0.1398992610627062,1
21.0,0,4,2.0,0,3,10,0,24,2,191666.66666666663,1,9100000.0,240.0,2,610.0,48936.67439475246,3400000.0,15500000.0,11200000.0,3.9565217391304346,0.2553217794508824,1
29.0,0,4,3.0,0,1,10,2,22,0,725000.0,0,17900000.0,144.0,3,897.0,50120.63959093644,12500000.0,64000000.0,44100000.0,2.057471264367816,0.0691319166771537,1
39.0,1,2,3.0,0,2,11,2,14,1,758333.3333333334,0,19700000.0,240.0,3,437.0,46023.08234117043,12900000.0,56600000.0,36600000.0,2.1648351648351647,0.0606897789114335,0
48.0,0,4,0.0,1,1,5,2,2,0,733333.3333333334,1,30900000.0,144.0,1,729.0,52387.090623229386,11400000.0,39500000.0,37100000.0,3.511363636363636,0.0714369417589491,1
24.0,1,4,2.0,1,3,9,0,31,2,141666.66666666666,1,4300000.0,72.0,2,765.0,3140.665395668844,900000.0,10800000.0,4300000.0,2.5294117647058822,0.0221694027929565,1
25.0,1,4,5.0,1,3,4,0,25,1,608333.3333333334,1,21000000.0,168.0,2,759.0,88544.6804202902,10800000.0,54600000.0,31100000.0,2.8767123287671232,0.1455528993210249,1
49.0,0,2,3.0,1,2,6,2,28,0,633333.3333333334,1,28700000.0,216.0,1,781.0,26948.795280991555,8000000.0,71300000.0,37600000.0,3.776315789473684,0.0425507293910392,1
21.0,1,1,0.0,1,3,7,0,20,1,216666.66666666663,1,7500000.0,24.0,2,853.0,12946.795214567112,1400000.0,19100000.0,11000000.0,2.8846153846153846,0.0597544394518482,1
35.0,0,2,0.0,0,1,2,2,29,1,550000.0,1,25600000.0,96.0,2,718.0,0.0,9000000.0,55500000.0,30700000.0,3.878787878787879,0.0,1
32.0,0,4,0.0,0,3,2,3,1,2,141666.66666666666,1,5400000.0,96.0,2,682.0,0.0,2100000.0,9400000.0,6000000.0,3.176470588235294,0.0,1
24.0,0,1,3.0,0,3,13,3,10,1,766666.6666666666,1,35000000.0,48.0,1,716.0,66142.53459503186,11400000.0,56300000.0,45000000.0,3.804347826086957,0.0862728712109111,1
35.0,1,2,5.0,0,1,10,2,3,0,58333.333333333336,1,2800000.0,24.0,2,561.0,9018.397303299853,800000.0,4000000.0,2700000.0,4.0,0.1546010966279974,1
36.0,1,4,4.0,1,3,1,0,13,2,583333.3333333334,1,27100000.0,144.0,1,881.0,0.0,9500000.0,44400000.0,26700000.0,3.871428571428571,0.0,1
36.0,0,1,4.0,0,1,11,2,22,1,250000.0,0,7200000.0,24.0,0,680.0,39413.93277964678,1700000.0,15600000.0,11300000.0,2.4,0.1576557311185871,1
27.0,0,2,4.0,1,4,5,2,30,1,650000.0,0,17300000.0,48.0,3,394.0,0.0,7200000.0,48200000.0,31500000.0,2.217948717948718,0.0,0
38.0,0,2,2.0,1,2,11,2,18,2,650000.0,1,22200000.0,120.0,2,735.0,0.0,6900000.0,44200000.0,29900000.0,2.8461538461538463,0.0,1
21.0,0,4,5.0,0,3,11,0,0,1,425000.0,0,11800000.0,72.0,3,776.0,17549.86476093007,4400000.0,22900000.0,14900000.0,2.313725490196078,0.0412937994374825,1
38.0,1,2,2.0,0,1,10,2,5,1,1993.0,1,113000.0,180.0,2,679.234890430065,99.66827026524936,2747.495832638035,51041.97337377803,17820.182115658765,4.724870379662151,0.0500091672178872,1
34.0,1,2,1.0,0,0,16,2,2,2,3399.0,1,111000.0,180.0,2,650.0,148.48811839734836,5822.892917472822,9683.071517929247,3773.3116070515857,2.7213886437187407,0.0436858247712116,1
30.0,1,1,3.0,1,3,5,1,7,2,658333.3333333334,1,26600000.0,144.0,1,409.0,0.0,8700000.0,49700000.0,31200000.0,3.367088607594937,0.0,0
31.0,1,4,1.0,1,3,11,3,18,0,750000.0,1,33500000.0,216.0,2,727.0,93904.56189920244,5300000.0,62700000.0,33400000.0,3.7222222222222223,0.1252060825322699,1
47.0,1,0,0.0,1,1,6,2,5,2,533333.3333333334,1,25100000.0,192.0,1,628.0,31014.174430805066,6400000.0,43500000.0,24500000.0,3.921875,0.0581515770577594,1
40.0,1,2,5.0,1,1,4,2,0,0,541666.6666666666,0,13400000.0,216.0,3,787.0,105593.6334419936,5400000.0,40100000.0,21600000.0,2.0615384615384613,0.1949420925082958,1
28.0,1,1,2.0,1,3,7,0,35,2,691666.6666666666,0,19500000.0,48.0,3,415.0,33340.06198991852,8600000.0,42000000.0,30300000.0,2.3493975903614457,0.0482024992625328,0
35.0,0,4,0.0,1,1,1,2,15,0,150000.0,1,5400000.0,192.0,1,555.0,31571.24285035199,1700000.0,13600000.0,6800000.0,3.0,0.2104749523356799,1
27.0,0,4,5.0,1,1,9,2,22,2,608333.3333333334,1,26200000.0,120.0,1,751.0,58218.13709077016,10400000.0,50700000.0,37100000.0,3.589041095890411,0.0957010472724989,1
32.0,0,2,3.0,1,1,6,2,19,2,358333.3333333333,0,8600000.0,96.0,3,881.0,19819.337322650776,5500000.0,34800000.0,20500000.0,2.0,0.0553097785748393,1
29.0,1,2,3.0,1,1,6,2,27,1,6406.0,1,150000.0,360.0,1,675.4344058129032,0.0,7268.267046679113,19071.615828273934,6437.358251004842,1.9512956603184517,0.0,0
40.0,1,2,2.0,1,1,13,2,5,1,4865.0,1,208000.0,360.0,1,695.5060369137475,508.19417303689613,11674.62779460424,39570.00457144208,9345.241310770283,3.56286399451867,0.1044592339233085,1
21.0,0,1,1.0,0,1,11,2,18,1,141666.66666666666,1,6600000.0,48.0,1,797.0,4739.666440989619,1300000.0,12100000.0,7400000.0,3.8823529411764706,0.0334564689952208,1
43.0,1,4,1.0,1,3,9,0,22,2,458333.3333333333,1,14900000.0,24.0,2,403.0,8747.311303683658,4100000.0,40100000.0,23800000.0,2.709090909090909,0.0190850428444007,0
42.0,1,5,2.0,1,3,1,0,31,1,91666.66666666669,1,3400000.0,120.0,2,426.0,3344.6983884637757,1400000.0,6400000.0,5300000.0,3.090909090909091,0.0364876187832411,0
39.0,1,4,0.0,0,3,10,0,27,2,658333.3333333334,1,24000000.0,240.0,1,728.0,46368.022949688704,7400000.0,63400000.0,29200000.0,3.037974683544304,0.0704324399235777,1
38.0,1,2,0.0,1,1,5,2,22,2,250000.0,1,11300000.0,192.0,2,478.0,39014.26117248917,2000000.0,19400000.0,11800000.0,3.7666666666666666,0.1560570446899566,0
35.0,0,1,3.0,0,3,13,1,12,0,225000.0,0,6100000.0,168.0,0,630.0,18617.01578659125,2300000.0,19600000.0,12900000.0,2.259259259259259,0.08274229238485,1
41.0,1,5,1.0,0,1,1,2,1,2,325000.0,1,12300000.0,120.0,1,683.0,8220.620564032562,2400000.0,15800000.0,14100000.0,3.1538461538461537,0.0252942171201001,1
40.0,0,2,1.0,0,1,2,2,2,2,216666.66666666663,1,7700000.0,72.0,1,399.0,10318.353314379565,3500000.0,20400000.0,12400000.0,2.9615384615384617,0.0476231691432903,0
29.0,0,2,3.0,1,3,5,0,34,2,666666.6666666666,1,31200000.0,240.0,1,392.0,0.0,6000000.0,37700000.0,22000000.0,3.9,0.0,0
36.0,0,4,1.0,1,1,6,2,23,2,616666.6666666666,0,16100000.0,48.0,3,655.0,0.0,4300000.0,64500000.0,29600000.0,2.175675675675676,0.0,1
45.0,1,3,5.0,1,0,6,2,21,2,533333.3333333334,1,21500000.0,192.0,2,728.0,0.0,9600000.0,32500000.0,27000000.0,3.359375,0.0,1
32.0,1,4,3.0,0,1,13,2,2,2,483333.3333333333,1,20600000.0,240.0,2,434.0,32098.78661325344,7000000.0,40700000.0,29600000.0,3.5517241379310347,0.0664112826481105,0
43.0,1,2,0.0,0,3,1,0,21,1,566666.6666666666,0,15300000.0,168.0,3,699.0,15879.954227521226,8300000.0,44700000.0,22200000.0,2.25,0.0280234486368021,1
34.0,1,2,3.0,1,3,5,1,31,0,350000.0,1,15400000.0,96.0,1,362.0,28879.1477852179,5600000.0,36300000.0,21100000.0,3.6666666666666665,0.0825118508149082,0
21.0,0,2,0.0,1,1,11,2,8,2,4333.0,1,110000.0,360.0,1,674.5503406339817,0.0,7886.934433839402,26055.68769626839,6630.820355165263,2.115547349796138,0.0,0
38.0,1,2,3.0,0,1,2,2,34,2,2947.0,1,70000.0,180.0,1,441.9251324954053,0.0,3592.3009707293154,51647.45331172738,21730.08680822553,1.9794140934283453,0.0,0
39.0,0,2,5.0,0,1,11,2,21,0,416666.6666666667,0,12400000.0,168.0,3,315.0,43932.55535220623,4000000.0,37000000.0,21000000.0,2.48,0.1054381328452949,0
31.0,1,2,2.0,1,2,5,2,24,2,350000.0,1,16800000.0,48.0,1,771.0,0.0,5800000.0,27300000.0,16300000.0,4.0,0.0,1
51.0,1,2,1.0,0,1,12,2,34,2,2239.0,1,128000.0,360.0,1,715.9702349234498,351.74041006395953,1959.835210645744,9748.596417109156,4422.614663845534,4.764031561709096,0.1570971014131127,1
31.0,1,1,3.0,0,1,15,2,19,1,3173.0,1,74000.0,360.0,1,736.1731577528849,0.0,9427.908214212954,4223.675379345356,1551.7513364882782,1.9434814581363589,0.0,1
48.0,1,2,4.0,0,3,10,3,16,2,100000.0,1,4100000.0,192.0,1,585.0,0.0,900000.0,5000000.0,3200000.0,3.4166666666666665,0.0,1
26.0,0,4,5.0,1,3,1,0,33,1,175000.0,1,7100000.0,120.0,1,517.0,0.0,1400000.0,10900000.0,6800000.0,3.380952380952381,0.0,0
59.0,0,4,4.0,0,3,13,0,6,1,500000.0,0,13200000.0,72.0,3,455.0,35114.72434004841,7100000.0,36800000.0,23600000.0,2.2,0.0702294486800968,0
56.0,0,2,4.0,0,1,13,2,34,0,183333.33333333337,1,8500000.0,192.0,2,866.0,6177.313368478486,2800000.0,15500000.0,9600000.0,3.863636363636364,0.0336944365553371,1
40.0,0,2,0.0,1,1,7,2,21,1,700000.0,0,17500000.0,216.0,0,411.0,0.0,10400000.0,60200000.0,41700000.0,2.0833333333333335,0.0,0
33.0,1,2,0.0,1,1,14,2,9,0,3597.0,1,119000.0,360.0,2,488.70131332042945,429.78165160102,3126.3818597697173,10500.03313721901,4163.719485015868,2.7569270688536744,0.1194833615793772,0
38.0,0,4,1.0,1,1,5,2,34,1,525000.0,1,18300000.0,240.0,1,430.0,66199.55095018589,9200000.0,46500000.0,32200000.0,2.9047619047619047,0.1260943827622588,0
36.0,1,2,1.0,0,3,11,0,18,2,216666.66666666663,1,6600000.0,240.0,1,765.0,0.0,1300000.0,8800000.0,6500000.0,2.5384615384615383,0.0,1
46.0,0,4,1.0,0,1,1,2,3,1,425000.0,1,15300000.0,48.0,2,721.0,0.0,5900000.0,34300000.0,21200000.0,3.0,0.0,1
29.0,0,2,4.0,1,3,5,1,7,1,466666.6666666667,1,16500000.0,240.0,1,692.0,0.0,7400000.0,47700000.0,25400000.0,2.9464285714285716,0.0,1
36.0,1,2,5.0,0,1,10,2,24,2,583333.3333333334,1,18300000.0,48.0,1,418.0,0.0,7600000.0,59200000.0,29100000.0,2.6142857142857143,0.0,0
34.0,1,4,3.0,0,1,2,2,20,1,316666.6666666667,1,11400000.0,48.0,1,323.0,0.0,4400000.0,23800000.0,14000000.0,3.0,0.0,1
45.0,1,4,0.0,0,1,2,2,15,2,2000.0,1,113000.0,360.0,1,735.6138440763931,0.0,4977.518519530277,43019.494168789985,8665.263032583242,4.708333333333333,0.0,0
45.0,1,4,3.0,0,2,13,2,26,1,100000.0,1,3100000.0,120.0,2,438.0,4410.521300832585,1000000.0,8600000.0,4900000.0,2.5833333333333335,0.0441052130083258,0
29.0,0,4,2.0,0,3,2,0,29,1,633333.3333333334,1,23600000.0,72.0,2,358.0,9211.075935070012,10900000.0,56100000.0,33000000.0,3.1052631578947367,0.0145438041080052,0
43.0,0,0,0.0,1,3,4,3,23,1,166666.66666666666,1,6700000.0,96.0,1,461.0,0.0,2600000.0,16900000.0,9800000.0,3.35,0.0,0
26.0,1,1,1.0,1,3,1,3,31,1,816666.6666666666,0,23300000.0,144.0,0,430.0,0.0,13900000.0,60200000.0,44400000.0,2.377551020408163,0.0,0
48.0,1,2,0.0,0,1,11,2,9,1,166666.66666666666,1,7000000.0,72.0,2,666.0,0.0,1400000.0,6900000.0,5700000.0,3.5,0.0,0
44.0,1,2,2.0,1,1,12,2,33,2,3800.0,1,216000.0,360.0,2,462.1434286335113,206.06909436556265,8685.595086319292,26917.654549175917,8624.574462112172,4.7368421052631575,0.0542287090435691,0
27.0,1,4,4.0,1,2,1,2,23,1,216666.66666666663,1,8500000.0,48.0,2,775.0,19136.09049862137,2600000.0,17400000.0,13000000.0,3.269230769230769,0.0883204176859448,1
46.0,0,2,0.0,1,2,12,2,7,1,3625.0,1,108000.0,360.0,2,714.7474907472053,0.0,9821.20542871502,31322.36759044961,8082.669717181863,2.4827586206896552,0.0,1
24.0,0,2,0.0,0,1,0,2,0,0,4100.0,1,124000.0,360.0,1,715.0410901775388,319.1344714075688,11566.367617658188,16095.245441256093,6093.539643753819,2.5203252032520327,0.0778376759530655,1
41.0,1,0,1.0,1,1,11,2,11,2,341666.6666666667,0,9100000.0,240.0,3,550.0,21908.637788449927,4800000.0,30700000.0,15600000.0,2.2195121951219514,0.0641228423076583,1
41.0,1,4,3.0,0,3,10,3,28,0,58333.333333333336,0,1600000.0,216.0,3,303.0,3001.987550601613,600000.0,3700000.0,2600000.0,2.2857142857142856,0.051462643724599,0
45.0,1,3,1.0,0,1,1,2,1,0,608333.3333333334,1,19200000.0,168.0,1,599.0,6970.38574603558,3700000.0,43400000.0,19600000.0,2.6301369863013697,0.0114581683496475,1
38.0,0,4,4.0,0,1,1,2,20,1,316666.6666666667,1,14100000.0,96.0,1,727.0,0.0,5400000.0,22400000.0,13600000.0,3.710526315789474,0.0,1
22.0,0,4,0.0,1,3,1,3,0,2,483333.3333333333,1,21800000.0,24.0,1,561.0,0.0,4200000.0,30800000.0,19200000.0,3.7586206896551726,0.0,1
29.0,1,4,5.0,1,1,7,2,20,2,441666.6666666667,1,19400000.0,72.0,1,510.0,45709.21730580949,3700000.0,39000000.0,17300000.0,3.660377358490566,0.1034925674848516,0
24.0,1,2,2.0,1,3,4,0,15,1,183333.33333333337,1,7900000.0,72.0,2,659.0,8227.64350999914,2400000.0,16200000.0,11000000.0,3.590909090909091,0.0448780555090862,1
29.0,1,2,2.0,1,3,1,0,4,2,325000.0,0,9700000.0,96.0,0,539.0,59419.48904362298,5100000.0,25000000.0,13000000.0,2.4871794871794872,0.1828291970573015,0
39.0,0,4,2.0,0,3,10,0,35,1,141666.66666666666,0,3500000.0,240.0,3,693.0,16263.064239334,1700000.0,10100000.0,6500000.0,2.0588235294117645,0.1147981005129459,1
52.0,0,5,3.0,0,3,11,3,18,1,75000.0,1,2300000.0,72.0,1,747.0,10322.676332380715,600000.0,4900000.0,3500000.0,2.5555555555555554,0.1376356844317429,1
45.0,0,4,0.0,1,3,4,0,7,0,375000.0,1,12200000.0,240.0,1,311.0,0.0,2400000.0,31300000.0,15100000.0,2.7111111111111112,0.0,0
27.0,0,2,1.0,0,1,2,2,17,0,516666.6666666667,1,18200000.0,216.0,2,324.0,24118.701332548753,3400000.0,37700000.0,22600000.0,2.935483870967742,0.0466813574178362,0
25.0,1,2,2.0,1,1,5,2,14,1,133333.33333333334,0,3800000.0,120.0,3,837.0,11225.94652210743,1600000.0,12000000.0,7100000.0,2.375,0.0841945989158057,1
25.0,1,4,1.0,0,1,13,2,6,0,116666.66666666669,1,4100000.0,240.0,1,530.0,0.0,1900000.0,7200000.0,4900000.0,2.9285714285714284,0.0,0
32.0,1,1,0.0,1,1,6,2,4,1,766666.6666666666,1,25400000.0,24.0,1,783.0,7697.583525056201,12400000.0,59400000.0,32000000.0,2.760869565217391,0.0100403263370298,1
52.0,0,2,5.0,0,3,1,3,24,2,200000.0,1,8600000.0,96.0,2,309.0,0.0,2800000.0,9600000.0,8500000.0,3.5833333333333335,0.0,0
38.0,1,2,1.0,1,2,6,2,3,1,3400.0,1,173000.0,360.0,2,713.2554452273673,0.0,2645.258800134336,35427.013110924694,7423.883272532112,4.240196078431373,0.0,1
28.0,1,4,4.0,1,3,7,0,20,2,750000.0,1,28900000.0,72.0,2,637.0,21707.60626007829,4800000.0,50300000.0,37800000.0,3.2111111111111112,0.0289434750134377,1
36.0,1,2,2.0,1,1,5,2,33,0,391666.6666666667,1,17700000.0,168.0,2,675.0,0.0,6500000.0,32600000.0,19600000.0,3.765957446808511,0.0,1
44.0,1,0,5.0,1,0,11,2,1,1,83333.33333333333,1,3000000.0,48.0,1,896.0,0.0,1100000.0,7000000.0,3100000.0,3.0,0.0,1
27.0,0,4,1.0,1,1,4,2,14,2,391666.6666666667,1,15700000.0,48.0,2,468.0,86238.68279523292,3600000.0,38200000.0,19800000.0,3.3404255319148937,0.2201838709665521,1
37.0,1,4,1.0,0,1,2,2,13,1,241666.66666666663,1,8900000.0,72.0,2,523.0,0.0,1800000.0,18000000.0,11500000.0,3.068965517241379,0.0,0
21.0,0,2,4.0,1,1,4,2,19,2,308333.3333333333,1,13200000.0,48.0,1,802.0,9484.570090931902,4300000.0,29000000.0,16800000.0,3.5675675675675675,0.0307607678624818,1
28.0,1,4,2.0,1,0,7,2,3,2,266666.6666666667,1,12500000.0,120.0,2,457.0,14754.912462318158,4300000.0,20600000.0,12500000.0,3.90625,0.055330921733693,0
49.0,0,5,3.0,1,1,6,2,29,1,750000.0,1,22700000.0,192.0,2,793.0,0.0,7000000.0,64500000.0,42000000.0,2.522222222222222,0.0,1
44.0,0,4,0.0,0,3,10,3,1,1,150000.0,1,6500000.0,144.0,1,728.0,11362.665787767975,1900000.0,11500000.0,8000000.0,3.611111111111111,0.0757511052517865,1
27.0,0,2,5.0,0,3,1,3,4,0,466666.6666666667,1,14500000.0,120.0,1,457.0,0.0,4600000.0,39900000.0,25200000.0,2.5892857142857144,0.0,0
26.0,1,4,5.0,1,3,7,3,26,1,508333.3333333333,1,22500000.0,72.0,2,776.0,72009.95076962032,4800000.0,46100000.0,18600000.0,3.6885245901639343,0.141658919546794,1
36.0,0,2,0.0,1,3,3,0,5,1,75000.0,0,2200000.0,192.0,3,566.0,8929.171011047347,600000.0,3400000.0,2600000.0,2.4444444444444446,0.1190556134806312,1
21.0,0,4,2.0,1,1,4,2,27,2,150000.0,0,3800000.0,48.0,3,777.0,14820.299674033038,1400000.0,13800000.0,6000000.0,2.111111111111111,0.0988019978268869,1
41.0,1,2,1.0,0,3,2,3,13,0,191666.66666666663,1,6400000.0,96.0,1,578.0,0.0,3000000.0,15400000.0,10000000.0,2.782608695652174,0.0,1
28.0,0,4,0.0,1,4,4,2,5,2,208333.33333333337,1,7800000.0,96.0,2,437.0,9074.182385234271,3300000.0,14900000.0,9100000.0,3.12,0.0435560754491245,0
31.0,1,2,2.0,0,1,12,2,5,2,4226.0,1,110000.0,360.0,1,766.1101514745434,142.59317716240622,15904.06416845827,13688.063850186516,4526.557059693958,2.169111847294526,0.0337418781737828,1
45.0,0,2,5.0,0,3,1,0,24,0,408333.3333333333,1,14300000.0,48.0,2,663.0,0.0,5500000.0,39700000.0,25100000.0,2.9183673469387754,0.0,1
